ID,funded_amnt,term_60mon, int_rate_pct ,installment,emp_years,own_home,annual_inc,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal, revol_util_pct ,total_acc,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
33974,15000,0, 0.1078 ,489.52,10,0,160000,24.79,0, 22 ,0,75,13,0,38681, 0.7880 ,30,0,0,941,259264,0,4,0,4,20,91643,64,0,2,896,72,49100,1,6,1,7,19943,304,74.7,0,0,126,113,14,14,5,109,0,4,75,0,1,7,1,1,13,8,12,7,13,0,0,0,0,0.967,0,0,0,318154,130324,1200,130954
68784,20000,0, 0.0749 ,622.04,10,0,100000,12.18,0, 21 ,0,0,9,0,44737, 0.4680 ,18,0,0,0,227847,1,1,0,0,51,3179,20,1,1,15023,43,95600,0,3,0,1,28481,32528,46.3,0,0,147,197,4,4,2,4,0,0,0,0,4,5,5,7,6,7,10,5,9,0,0,0,1,1,0.4,0,0,295901,47916,60600,16301
6862,16000,1, 0.1344 ,367.67,5,0,110000,15.82,0, 23 ,1,0,16,0,23911, 0.5890 ,28,0,0,0,183857,0,2,0,2,13,40585,85,0,2,5141,73,40600,1,1,2,4,11491,1233,93.4,0,0,171,219,21,13,2,21,0,4,0,0,7,10,7,8,10,13,16,11,16,0,0,0,0,1,0.857,0,0,213148,64496,18800,47948
58324,20000,1, 0.1485 ,474.23,5,1,75000,18.76,0, 28 ,0,0,16,0,59351, 0.8900 ,36,0,0,0,369878,0,1,0,1,22,20348,72,3,4,15716,84,66700,1,0,2,5,24659,0,100.9,0,0,129,284,9,9,5,9,0,5,0,0,5,8,6,14,2,13,28,8,16,0,0,0,3,1,0.833,0,0,424836,79699,35100,28236
87812,10000,0, 0.1344 ,339.07,3,0,80000,15.56,1, 17 ,1,0,9,1,8297, 0.5700 ,24,42,0,0,47467,2,2,1,1,2,39170,97,4,7,4832,57,14550,0,1,4,8,5274,4500,75,0,0,148,114,0,0,3,10,0,2,0,1,2,7,2,3,8,7,12,5,9,,0,1,5,0.79,0.5,1,0,54793,47467,9000,40243
87240,25000,0, 0.0699 ,771.82,10,0,127000,25.48,1, 36 ,0,14,10,0,18828, 0.3910 ,26,0,0,216,128658,1,2,0,1,13,35281,63,1,2,5906,52,48200,0,6,0,3,14295,18785,37.2,0,0,160,373,5,5,3,5,14,23,14,0,4,6,4,10,6,7,17,6,10,0,0,0,1,0.962,0,0,0,193561,54109,29900,56061
86334,2000,0, 0.0649 ,61.29,3,1,35037,8.51,0, 15 ,0,0,9,0,2113, 0.1100 ,14,0,0,0,129310,3,1,0,0,41,3006,41,3,3,1140,19,19200,0,0,0,5,14368,15387,12.1,0,0,41,125,2,2,2,2,0,0,0,0,3,3,6,7,1,7,11,3,9,0,0,0,3,1,0,0,0,154544,5119,17500,7344
60590,8400,0, 0.0917 ,267.79,10,0,85000,26.77,1, 17 ,1,11,23,2,14877, 0.4590 ,34,0,0,1807,40798,1,5,1,2,7,25921,54,1,7,3072,51,32400,1,0,10,9,1774,6920,56.2,0,0,148,121,5,5,0,5,11,5,11,0,8,13,13,21,6,18,28,13,23,0,0,0,2,0.941,0.308,1,1,80403,40798,15800,48003
18516,33000,0, 0.0849 ,1041.58,5,0,92250,20.68,0, 13 ,1,0,8,0,12502, 0.3660 ,18,0,0,0,320452,1,3,0,2,16,27784,55,2,3,10387,47,34200,0,1,3,6,40057,20813,33.3,0,0,73,98,1,1,4,8,0,1,0,0,1,2,3,6,7,4,7,2,8,0,0,0,3,1,0,0,0,367796,40286,31200,51020
96286,35000,0, 0.0791 ,1095.33,4,0,165000,18.89,0, 23 ,1,0,21,1,53593, 0.5000 ,34,0,0,0,81908,1,2,0,2,21,28315,61,1,4,13336,50,107410,0,1,2,6,4095,6669,52,0,0,126,225,1,1,0,1,0,2,0,0,16,18,21,21,6,18,28,15,20,,0,0,1,1,0.2,0,0,153583,81908,100030,46173
64744,21600,0, 0.0849 ,681.76,2,0,60000,17.42,0, 13 ,0,0,10,0,11037, 0.6770 ,22,0,0,0,132095,0,2,0,0,25,9500,51,1,1,2020,59,16300,0,1,0,2,13210,1168,84.8,0,0,77,97,8,8,1,25,0,0,0,0,4,6,4,9,5,7,15,6,10,0,0,0,2,1,1,0,0,147841,20537,7700,18624
7122,22400,1, 0.1485 ,531.14,10,0,70000,18.69,0, 17 ,1,0,10,0,15292, 0.6980 ,20,0,0,0,46351,1,2,1,3,10,31059,78,2,2,8045,75,21900,1,7,3,5,5794,3442,71.6,0,0,133,155,4,4,0,11,0,1,0,0,2,6,3,4,9,8,11,6,10,0,0,0,3,1,0.5,0,0,61506,46351,12100,39606
79926,35000,0, 0.1577 ,1226.53,0,0,84468,16.85,1, 26 ,0,1,13,0,23127, 0.5590 ,35,75,1,0,81087,0,4,1,2,12,57960,83,2,4,8039,73,41400,0,0,0,6,6757,6092,76.9,0,40,183,253,9,9,1,9,0,23,1,0,5,7,5,9,18,9,16,7,12,0,1,0,3,0.943,0.4,0,0,111537,81087,26400,70137
4498,10800,1, 0.0849 ,221.53,9,0,96000,12.25,0, 15 ,2,62,17,0,37430, 0.4910 ,26,62,0,0,231437,1,0,0,0,80,0,,1,6,9311,45,76300,1,1,3,7,13614,23757,52.5,0,0,131,110,3,3,4,14,0,3,0,1,7,10,8,11,2,14,19,10,17,0,0,0,1,0.96,0.125,0,0,298922,39042,50000,0
67280,20000,0, 0.1199 ,664.2,8,0,40000,22.84,0, 21 ,1,0,18,0,13519, 0.2260 ,65,0,0,0,21678,2,1,0,1,14,8159,68,7,17,4818,30,59700,0,1,3,18,1355,30804,30,0,0,194,137,2,2,0,2,0,2,0,0,6,8,10,27,7,17,57,8,18,0,0,0,7,1,0.1,0,0,71700,21678,44000,12000
57580,22600,0, 0.1577 ,791.99,3,0,53867,25.31,0, 16 ,2,0,33,0,23959, 0.5350 ,46,0,0,0,204160,2,17,1,6,4,180201,109,4,4,2097,97,44800,0,4,4,10,6187,4034,47.6,0,0,135,90,6,4,0,6,0,1,0,0,3,11,6,8,25,16,21,12,33,0,0,0,5,1,0,0,0,210041,204160,7700,165241
72786,24800,0, 0.0791 ,776.12,10,0,95000,14.76,0, 28 ,0,0,14,0,29719, 0.3430 ,24,0,0,0,197541,1,1,1,1,6,15660,91,0,3,6911,44,124600,0,3,0,4,16462,88446,32.8,0,0,158,281,20,6,4,20,0,0,0,0,6,8,8,9,3,12,17,8,14,0,0,0,1,1,0,0,0,311769,45379,113100,17169
59300,14000,0, 0.1288 ,470.91,2,0,80000,5.04,0, 16 ,2,38,11,0,7002, 0.3780 ,18,38,0,2129,7002,3,0,0,0,61,0,,5,9,2153,38,18500,1,0,2,9,637,9052,42.3,0,0,132,106,2,2,0,2,0,4,0,1,7,10,7,9,4,11,14,11,11,0,0,0,5,1,0.143,0,0,18500,7002,15700,0
59088,16000,0, 0.1288 ,538.18,10,0,91000,11.78,3, 17 ,0,5,14,0,9290, 0.4070 ,36,15,0,0,377656,1,2,1,4,7,15347,73,2,9,1477,56,22800,1,0,0,13,29050,5219,37.1,0,0,117,145,2,2,4,21,43,15,5,3,3,8,3,10,6,11,25,9,14,0,0,2,3,0.829,0,0,0,519959,24637,8300,21124
24044,8000,0, 0.0917 ,255.04,2,0,52000,11.86,1, 16 ,0,21,4,0,4715, 0.2620 ,16,21,0,219,4715,0,0,0,1,13,0,,0,0,2776,26,18000,0,3,5,1,1179,10585,30.8,0,0,139,142,34,13,2,34,57,8,57,2,2,2,3,7,4,4,10,2,4,0,0,1,0,0.75,0,0,0,18000,4715,15300,0
862,28000,0, 0.0791 ,876.26,8,0,102000,21.05,1, 41 ,2,19,24,0,55427, 0.3990 ,48,0,0,0,150054,1,1,0,0,111,6680,35,1,3,16167,39,139028,0,1,2,4,6252,55623,47.8,0,0,208,442,3,3,3,3,0,0,19,0,6,7,14,21,8,22,35,7,24,0,0,0,1,0.979,0.214,0,0,258185,62107,106500,19157
47106,23950,0, 0.1797 ,865.49,3,0,160000,18.41,0, 24 ,1,78,14,1,13883, 0.5900 ,46,72,0,0,141658,4,4,2,3,4,56532,77,3,6,3966,59,23650,3,0,6,10,10118,3833,99,0,0,124,238,2,2,7,26,78,1,78,0,3,9,5,11,12,9,31,7,14,,0,0,5,0.74,1,1,0,174051,70415,11500,73401
39442,28000,1, 0.1078 ,605.73,3,0,135000,26.15,0, 24 ,0,0,13,0,37679, 0.6040 ,30,0,0,0,342398,0,5,0,2,20,91741,67,2,2,20876,65,62400,1,1,0,4,28533,14975,71.5,0,0,156,235,7,7,3,7,0,20,0,0,3,4,4,9,10,7,17,4,13,0,0,0,2,1,0.5,0,0,429857,129420,52600,144207
71922,4600,0, 0.1199 ,152.77,0,0,14688,14.79,0, 17 ,1,74,10,1,3810, 0.3150 ,26,74,0,75,14395,3,3,0,0,43,10585,111,3,3,1379,67,12100,0,0,1,3,1440,3621,27.6,0,0,153,139,1,1,2,4,0,2,0,0,1,4,2,7,9,7,15,4,10,0,0,0,3,0.952,0,1,0,21600,14395,5000,9500
60614,20000,1, 0.1344 ,459.58,2,0,150000,5.73,1, 17 ,0,20,7,0,4856, 0.5710 ,15,32,0,0,288842,1,1,0,0,61,6306,21,0,0,2340,29,8500,1,1,2,1,41263,3644,57.1,0,0,119,144,38,3,4,86,20,6,20,1,5,5,5,5,2,5,9,5,7,0,0,0,1,0.6,0.4,0,0,316738,11162,8500,30156
73626,35000,0, 0.1288 ,1177.27,4,0,98000,18.93,0, 22 ,0,0,11,0,40023, 0.4040 ,24,0,0,109,115692,0,2,1,1,9,75669,,1,2,12066,40,99100,0,1,2,3,12855,46254,45.7,0,0,145,209,8,8,1,8,0,9,0,0,4,5,6,10,6,9,17,5,11,0,0,0,2,1,0,0,0,185399,115692,85200,86299
56580,8000,0, 0.1199 ,265.68,2,1,23200,33.78,0, 14 ,1,0,12,0,13545, 0.4080 ,22,0,0,0,17312,1,2,0,1,15,3767,52,2,4,4639,43,33200,0,0,2,5,1443,15907,45.3,0,0,25,109,1,1,0,7,0,1,0,0,7,8,8,16,2,10,20,8,12,0,0,0,2,1,0.375,0,0,40450,17312,29100,7250
1308,5000,0, 0.0649 ,153.23,10,1,55000,29.15,0, 13 ,0,0,9,1,11449, 0.4220 ,15,0,0,0,56358,1,3,1,3,12,44909,59,1,1,4734,48,27100,0,4,1,4,6262,6432,51.6,0,0,99,96,4,4,0,4,0,12,0,0,3,6,3,3,9,6,6,6,9,0,0,0,2,1,0,1,0,82320,56358,13300,55220
45684,12000,0, 0.0532 ,361.38,3,0,72500,2.71,0, 24 ,0,0,10,0,7804, 0.2690 ,19,0,0,0,349210,1,0,0,1,18,0,,1,4,2635,27,29000,0,0,1,6,34921,18802,22.3,0,0,115,233,12,6,2,12,0,7,0,0,5,6,7,9,5,9,12,6,10,0,0,0,2,1,0,0,0,381800,7804,24200,0
93140,25000,1, 0.1797 ,634.43,10,0,105000,22.57,0, 32 ,0,0,10,1,5787, 0.3130 ,41,0,0,0,126079,0,4,1,5,9,120292,88,0,1,5720,74,18500,2,16,5,6,14009,9113,38.8,0,0,132,149,19,9,4,29,0,0,0,0,2,2,5,5,28,6,8,2,10,0,0,0,1,1,0.25,1,0,150404,126079,14900,131904
83444,2000,0, 0.1344 ,67.82,10,1,75600,10.17,1, 25 ,0,16,5,0,15568, 0.9270 ,19,0,0,192,161917,1,2,1,3,1,989,56,0,1,15568,89,16800,0,0,0,4,32383,1232,92.7,0,0,160,243,14,1,4,204,0,14,0,0,1,1,1,4,9,1,6,1,5,0,0,0,1,0.789,1,0,0,188481,16557,16800,1781
57074,18000,0, 0.0849 ,568.14,0,0,55000,27.17,0, 15 ,0,25,14,0,22088, 0.7170 ,24,31,0,310,52980,0,2,0,2,19,30892,75,2,2,14075,74,30800,3,1,2,4,4415,4680,82.3,0,0,124,115,12,12,0,12,44,12,25,1,5,6,6,8,5,12,19,6,14,0,0,0,2,0.875,0.333,0,0,71928,52980,26500,41128
31416,24650,0, 0.1148 ,812.63,10,0,100000,22.64,0, 32 ,0,0,11,0,31110, 0.5600 ,24,0,0,0,232132,1,2,0,1,14,31882,60,1,1,13028,58,55600,0,1,0,2,21103,17569,59.9,0,0,57,332,5,5,5,5,0,0,0,0,4,5,4,12,2,7,17,5,11,0,0,0,1,1,0.5,0,0,314083,62992,43800,52983
23204,10000,1, 0.1288 ,226.92,10,0,33000,23.23,1, 31 ,2,6,8,0,13034, 0.4880 ,18,0,0,0,21272,0,1,0,0,30,8238,59,0,1,3396,52,26700,0,3,2,1,2659,11213,41.6,0,0,117,317,17,17,0,17,6,0,6,0,3,5,4,7,3,7,15,5,8,0,0,0,0,0.889,0,0,0,40700,21272,19200,14000
82324,12000,0, 0.0917 ,382.55,3,0,100000,12.13,0, 10 ,0,31,11,0,1435, 0.0610 ,17,0,0,0,37896,1,2,2,2,4,36461,85,0,1,55,57,23500,1,1,5,3,3790,11145,0.5,0,0,9,64,17,4,0,48,0,9,31,0,1,2,3,4,2,9,15,2,11,0,0,0,2,0.941,0,0,0,66660,37896,11200,43160
12266,24000,1, 0.1727 ,599.96,10,0,67000,29.07,4, 29 ,1,13,12,1,5727, 0.6290 ,32,19,0,0,251690,1,3,2,2,8,105731,94,1,3,2738,90,9100,0,0,6,5,22881,771,87.8,0,0,176,299,2,2,3,17,42,2,13,3,3,6,3,6,14,8,15,6,12,0,0,1,3,0.625,1,0,1,288950,111458,6300,103455
22664,5600,0, 0.1078 ,182.76,10,1,46000,13.18,0, 16 ,0,47,7,0,8773, 0.8440 ,14,47,0,0,253597,0,1,0,0,25,5682,56,1,3,3477,71,10400,0,0,1,4,36228,182,97.7,0,0,61,132,8,8,1,18,47,10,47,1,4,5,4,5,5,5,8,5,7,0,0,0,2,0.857,1,0,0,261476,14455,7900,10076
76908,20000,1, 0.1344 ,459.58,8,0,59000,26.54,0, 21 ,0,37,22,0,19488, 0.5750 ,35,0,0,0,76322,3,6,1,1,5,56834,84,2,6,4786,75,33900,1,0,2,7,3634,5455,72.4,0,0,144,196,4,4,2,4,37,5,37,0,7,14,7,9,12,16,21,14,22,0,0,0,3,0.886,0.571,0,0,101255,76322,19800,67355
94196,15000,0, 0.1288 ,504.55,10,0,50000,13.92,0, 16 ,4,0,12,0,14435, 0.4010 ,34,0,0,0,248016,2,1,0,0,28,6192,60,3,4,6038,45,36000,0,11,9,5,20668,8333,61.2,0,0,124,136,1,1,4,9,0,0,0,0,3,4,4,5,15,10,15,4,12,0,0,0,3,1,0.25,0,0,273354,20627,21500,10361
17620,35000,0, 0.1659 ,1240.72,1,0,83000,25.52,0, 38 ,1,0,16,0,35575, 0.7840 ,33,0,0,0,159887,3,8,3,4,2,124312,104,0,2,26355,94,45400,1,6,2,6,10659,8525,80.7,0,0,146,124,15,2,0,15,0,4,0,0,3,3,4,5,23,6,9,4,16,0,0,0,3,1,0.5,0,0,169692,159887,44100,124292
78342,6000,0, 0.1078 ,195.81,0,0,57000,18.34,2, 17 ,0,12,12,0,10706, 0.2110 ,23,0,0,0,259307,2,3,2,3,3,37722,93,0,0,7429,53,50700,3,0,5,3,21609,10634,49.8,0,0,42,150,25,3,1,25,12,4,12,0,2,3,4,9,4,8,17,4,12,0,0,0,2,0.913,0.25,0,0,312021,48428,21200,40496
67938,19225,1, 0.2699 ,586.93,0,0,56600,18.21,0, 30 ,1,51,8,1,7055, 0.4470 ,22,0,0,125,33946,5,3,3,3,3,26891,93,2,2,605,76,15800,2,4,5,5,4243,5847,12.7,0,0,122,308,2,2,0,2,0,0,51,0,2,4,3,5,10,5,12,4,8,0,0,0,5,0.905,0.333,0,1,44633,33946,6700,28833
80784,21000,0, 0.1078 ,685.33,4,0,81000,17.19,0, 17 ,0,46,12,0,14360, 0.4560 ,39,46,0,0,171617,0,3,2,5,8,46030,91,2,5,7107,74,31500,3,4,2,10,14301,6080,56.9,0,0,125,94,11,8,2,20,0,9,0,1,2,3,3,3,26,8,10,3,12,0,0,0,4,0.949,0.333,0,0,204648,60390,14100,50511
6252,28000,0, 0.0791 ,876.26,1,0,160000,23.69,0, 29 ,1,0,16,0,158563, 0.7520 ,31,0,0,0,863809,1,2,1,2,12,55563,,0,3,100973,75,201600,1,5,5,8,57587,38277,66.5,0,0,130,291,14,5,6,14,0,3,0,0,4,7,9,10,9,12,16,7,16,0,0,0,2,1,0.375,0,0,995789,214126,167600,117689
59938,30000,0, 0.0849 ,946.89,10,0,115000,13.54,1, 19 ,0,6,23,0,22022, 0.4620 ,44,6,0,0,33898,0,1,0,1,22,11876,44,1,3,7796,45,47700,4,0,4,4,1695,16426,56.5,0,0,127,170,12,12,5,18,0,0,0,3,6,8,9,15,7,22,32,9,23,0,0,1,1,0.86,0.222,0,0,74945,33898,37800,27245
49116,10000,0, 0.1288 ,336.37,0,0,113000,21.59,0, 35 ,0,0,12,0,20061, 0.7600 ,27,0,0,0,389737,0,3,1,3,7,32138,82,1,1,3926,76,26400,0,5,2,4,32478,270,96.8,0,0,134,94,8,7,3,44,0,1,0,0,3,6,3,5,10,7,13,6,12,0,0,0,2,0.962,1,0,0,435365,64633,8400,39262
41482,8000,0, 0.0849 ,252.51,0,0,58000,5.9,0, 43 ,0,44,11,0,42741, 0.3010 ,42,0,0,0,308483,3,0,2,2,6,0,,5,8,3095,30,61400,3,4,3,11,28044,10863,33.8,0,0,122,435,1,1,6,1,0,9,44,0,2,4,4,13,8,9,28,4,11,0,0,0,7,0.976,0.25,0,0,339800,42741,16400,0
13392,8725,0, 0.1199 ,289.76,10,0,60000,29.56,0, 25 ,0,0,9,0,7990, 0.3860 ,33,0,0,0,182657,0,3,2,2,8,45057,75,1,2,3494,66,20700,1,0,1,4,20295,12710,38.6,0,0,250,197,12,8,4,12,0,9,0,0,4,4,4,17,10,4,18,4,9,0,0,0,3,1,0.25,0,0,231019,53047,20700,59819
71270,16775,1, 0.1989 ,443.41,1,0,74000,29.91,0, 22 ,5,0,16,1,9911, 0.3500 ,29,71,0,0,369811,6,6,2,2,4,67283,78,4,5,4182,35,28501,1,0,4,8,23113,2067,58,0,0,132,204,4,4,7,4,0,4,0,0,6,9,6,10,8,9,16,8,16,,0,0,7,0.76,0.333,1,0,409218,77194,12401,86392
28118,17400,1, 0.0849 ,356.91,10,0,175000,7.04,0, 21 ,0,55,6,0,3048, 0.3210 ,18,0,0,2961,315597,1,2,0,4,13,28362,84,1,2,1134,73,9500,0,4,3,7,52600,3866,22.7,0,0,113,193,11,2,5,22,55,3,55,0,1,2,2,5,7,3,6,2,6,0,0,0,2,0.833,0,0,0,327424,31410,5000,33737
65272,20000,0, 0.1727 ,715.75,10,0,50000,33.75,0, 17 ,0,39,11,0,4354, 0.5810 ,26,39,0,0,127260,0,4,1,3,10,40022,76,0,0,1522,74,7500,1,0,0,4,11569,1867,69.9,0,0,140,119,25,10,4,25,61,15,61,2,4,5,4,5,13,6,8,5,11,0,0,0,1,0.92,0.5,0,0,147579,44376,6200,52479
16890,10050,1, 0.1727 ,251.23,10,0,34000,18.6,0, 29 ,0,34,5,0,5248, 0.7500 ,12,34,0,0,6303,0,1,0,0,68,1055,10,2,2,2351,35,7000,0,1,0,2,1261,1591,71.6,0,0,111,299,8,8,2,8,0,0,0,1,3,4,3,5,3,4,7,4,5,0,0,0,2,0.917,0.667,0,0,17940,6303,5600,10940
52016,35000,1, 0.0980 ,740.21,10,0,205000,5.71,0, 47 ,1,72,10,0,13356, 0.2280 ,44,72,0,0,52253,1,1,1,3,8,38631,,2,2,2878,20,58600,2,4,6,5,5225,44719,7.6,1,0,171,513,4,4,2,32,73,1,73,2,3,4,6,13,21,8,20,4,10,0,0,0,3,1,0,0,0,109250,52253,48400,42365
33312,8775,0, 0.2245 ,337.17,10,0,75000,20.37,0, 14 ,4,60,14,1,7613, 0.3340 ,44,0,0,328,65963,3,2,1,5,1,58350,69,5,13,3737,51,22800,16,2,16,18,4712,957,87.7,0,0,111,102,0,0,0,2,60,0,60,0,5,6,5,13,19,12,25,6,14,0,0,0,6,0.955,0.6,0,1,87952,65963,7800,65152
23098,12000,0, 0.0980 ,386.09,10,0,55000,12.61,1, 14 ,0,5,9,0,5116, 0.6320 ,13,41,0,88,7963,0,1,0,0,27,2847,29,1,7,1930,44,8100,0,2,1,7,885,1949,65.8,0,0,54,111,12,12,0,13,33,2,5,2,6,8,6,9,2,8,11,8,9,0,0,0,1,0.769,0.167,0,0,18042,7963,5700,9942
70766,20000,0, 0.0917 ,637.58,2,0,95750,19.14,1, 23 ,0,17,11,0,5248, 0.2790 ,22,17,0,700,87694,2,4,1,6,7,82446,91,3,5,8,75,18800,0,0,2,11,7972,6291,0.1,0,0,216,38,4,4,0,11,0,8,0,2,2,4,2,2,13,7,8,4,11,0,0,1,4,0.909,0,0,0,114125,87694,6300,95325
95644,15000,0, 0.1399 ,512.6,2,1,48000,31.29,0, 9 ,0,0,6,0,3044, 0.4170 ,11,0,0,2183,48714,4,2,2,3,6,45670,88,2,3,2919,83,7300,1,4,3,6,8119,956,76.1,0,0,56,33,5,5,0,5,0,6,0,0,2,2,2,3,6,4,5,2,6,0,0,0,4,1,0.5,0,0,59055,48714,4000,51755
86504,18000,1, 0.1849 ,461.9,10,0,145000,15.54,0, 20 ,0,33,26,0,36333, 0.4790 ,49,33,0,0,91350,2,2,0,1,13,54420,90,3,5,6755,67,75900,1,0,0,7,3972,24131,53.1,0,0,116,189,2,2,5,2,0,20,0,3,7,13,11,18,7,23,36,14,26,0,0,0,4,0.939,0.3,0,0,136740,91350,51500,60243
38128,12000,0, 0.0980 ,386.09,0,0,100000,12.07,0, 20 ,0,0,10,0,24801, 0.6540 ,44,0,0,0,64010,1,2,0,2,16,39209,97,4,7,12224,82,37900,0,3,4,10,7112,11113,68.1,0,0,122,183,5,5,0,5,0,3,0,0,4,6,5,12,17,7,22,6,10,0,0,0,4,1,0.4,0,0,78247,64010,34800,40347
14504,15000,0, 0.1199 ,498.15,1,0,65000,17.56,0, 16 ,0,54,9,0,13028, 0.8830 ,16,0,0,0,231860,0,0,0,0,30,22525,74,0,2,2839,78,14800,3,1,2,2,25762,295,94.2,0,0,99,136,13,13,1,28,0,11,54,0,2,7,2,3,4,7,11,7,9,0,0,0,0,0.923,1,0,0,251645,35553,5100,30649
15388,8000,0, 0.0791 ,250.36,5,1,66500,29.22,0, 22 ,0,0,10,0,15224, 0.4070 ,13,0,0,0,50862,0,2,1,2,12,35638,70,0,1,4701,57,37400,0,1,0,3,5086,12109,42.6,0,0,133,155,20,12,1,30,0,20,0,0,4,5,5,5,5,7,7,6,10,0,0,0,1,1,0.2,0,0,88699,50862,21100,51299
33668,3700,0, 0.1288 ,124.46,10,1,65000,20.81,1, 23 ,0,8,17,0,3971, 0.0810 ,34,0,0,1120,32007,0,3,1,3,9,28036,63,0,1,1447,34,49200,0,0,0,4,2134,25558,9.7,0,0,148,226,17,9,0,29,0,0,8,0,4,9,7,12,8,14,26,9,17,0,0,0,1,0.971,0,0,0,93587,32007,28300,44387
10840,16000,0, 0.0849 ,505.01,3,0,35000,24.49,0, 14 ,0,40,10,1,12989, 0.5090 ,13,0,0,0,25404,0,1,0,1,22,12415,72,0,2,6233,59,25500,0,0,0,3,2823,8195,58.8,0,0,22,116,16,16,0,21,0,22,40,0,3,6,4,7,1,9,12,6,10,0,0,0,0,0.917,0,1,0,42866,25404,19900,17366
98708,12000,0, 0.0917 ,382.55,10,0,105000,16.86,1, 30 ,0,22,12,0,11143, 0.3410 ,29,24,0,7259,242572,1,4,1,1,10,82665,88,4,6,1354,39,32700,0,6,4,8,20214,10817,32,0,0,261,283,6,6,4,10,37,10,22,4,5,7,5,7,11,7,12,7,12,0,0,0,6,0.808,0,0,0,271461,93808,15900,86761
49802,15000,0, 0.0699 ,463.09,1,0,117000,4.66,2, 28 ,2,15,4,0,2976, 0.2040 ,13,0,0,0,658060,1,0,0,0,77,0,,0,0,2976,20,14600,6,2,8,1,219353,11624,20.4,0,0,142,186,139,5,1,183,15,1,15,0,1,1,2,2,7,2,3,1,4,0,0,0,1,0.833,0,0,0,700359,14839,14600,0
47718,4000,0, 0.1485 ,138.37,5,0,30000,8.18,1, 26 ,2,10,11,1,5339, 0.2010 ,22,10,0,0,5339,2,0,0,0,145,0,,5,10,3809,20,26600,1,0,6,10,534,1691,69.3,0,0,145,257,0,0,0,6,10,0,10,1,1,5,2,6,1,11,21,5,11,0,0,1,5,0.905,0.5,1,0,26600,5339,5500,0
35586,25000,0, 0.1727 ,894.69,10,0,120000,21.33,2, 16 ,0,17,17,1,35492, 0.7420 ,26,0,0,0,73675,3,1,0,1,16,38183,,4,4,1559,74,47837,4,1,2,5,4334,1741,47.2,0,0,106,133,1,1,2,2,0,10,17,0,1,15,1,2,4,16,20,15,17,0,0,0,4,0.923,0,1,0,94194,73675,3300,46357
87416,15200,1, 0.1399 ,353.6,10,1,69998,14.52,0, 15 ,0,39,7,1,19434, 0.8560 ,15,0,0,0,29586,1,1,0,1,15,10152,77,3,4,13797,82,22700,0,0,0,5,4227,968,95.1,0,0,105,121,4,4,1,7,0,15,39,0,4,5,4,8,2,6,12,5,7,0,0,0,3,0.8,0.75,0,0,35970,29586,19900,13270
32276,6000,0, 0.1078 ,195.81,10,0,66000,19.96,1, 33 ,1,6,11,0,3731, 0.2390 ,28,0,0,0,287417,1,3,1,2,5,25459,69,0,1,2060,56,15600,1,1,8,4,26129,3290,47.8,0,0,159,337,15,5,1,89,6,0,6,0,3,4,3,12,8,7,18,4,11,0,0,0,1,0.963,0.333,0,0,322369,29190,6300,36750
10114,21000,0, 0.1078 ,685.33,0,0,100000,29.75,0, 26 ,0,0,24,0,45269, 0.3130 ,48,0,0,0,62696,0,3,0,0,26,17427,35,2,8,5632,32,144800,0,6,2,9,2726,47492,29.2,0,0,130,259,11,8,5,11,0,9,0,0,4,11,9,17,4,21,39,12,24,0,0,0,3,1,0,0,0,194160,62696,67100,49360
69398,12500,1, 0.1199 ,278,0,0,60000,16.98,0, 14 ,0,65,5,0,8619, 0.6900 ,8,65,0,0,22593,0,2,1,2,7,13974,55,0,1,6968,60,12500,1,0,1,3,4519,3724,69,0,0,38,116,19,7,1,19,0,7,0,1,2,3,2,3,3,3,4,3,5,0,0,0,1,0.875,0.5,0,0,37774,22593,12000,25274
69382,7200,0, 0.1727 ,257.67,3,0,22000,38.63,0, 19 ,0,69,10,0,20086, 0.6090 ,13,69,0,0,31313,0,2,1,1,11,11227,83,0,4,6082,67,33000,0,0,0,5,3479,12914,60.9,0,0,133,175,13,11,0,13,0,23,0,1,7,7,7,7,3,8,9,7,10,0,0,0,1,0.923,0.143,0,0,46500,31313,33000,13500
